"record_id","date","country","city","temperature_c","humidity_percent","precipitation_mm","air_quality_index","extreme_weather_events","climate_classification","climate_zone","biome_type","heat_index","wind_speed","wind_direction","season","population_exposure","economic_impact_estimate","infrastructure_vulnerability_score"
"usa_1510","2024-02-17","USA","Chicago","4.70","78.00","3.50",440,"Flood","Koeppen-C","Temperate","Wetland","8.60","17.00","W","Winter",7952267,"39503616.63","3.00"
"usa_1511","2024-02-18","USA","Chicago","9.20","68.00","171.00",14,"Heatwave","Koeppen-C","Temperate","Grassland","12.60","31.00","SE","Winter",3272442,"95554027.87","5.00"
"usa_1512","2024-02-19","USA","Chicago","1.70","87.00","150.90",178,"Flood","Koeppen-B","Temperate","Desert","6.10","22.60","NE","Winter",8023854,"15369225.70","2.00"
"usa_1513","2024-02-20","USA","Chicago","12.00","31.00","177.20",61,"None","Koeppen-C","Temperate","Grassland","13.60","29.40","W","Winter",1294719,"59652597.37","8.00"
"usa_1514","2024-02-21","USA","Chicago","6.90","85.00","157.80",343,"None","Koeppen-C","Temperate","Desert","11.20","17.50","S","Winter",9581979,"82168358.77","2.00"
"usa_1515","2024-02-22","USA","Chicago","-6.90","32.00","160.50",40,"None","Koeppen-D","Temperate","Grassland","-5.30","13.90","W","Winter",8415227,"13651345.77","1.00"
"usa_1516","2024-02-23","USA","Chicago","-8.00","36.00","81.50",416,"None","Koeppen-C","Temperate","Grassland","-6.20","14.40","W","Winter",1523538,"21041678.88","3.00"
"usa_1517","2024-02-24","USA","Chicago","25.10","69.00","34.20",303,"None","Koeppen-D","Temperate","Desert","28.60","25.10","NE","Winter",5676489,"52583236.55","4.00"
"usa_1518","2024-02-25","USA","Chicago","44.30","64.00","157.70",390,"None","Koeppen-B","Temperate","Grassland","47.50","2.60","N","Winter",159577,"65980675.17","2.00"
"usa_1519","2024-02-26","USA","Chicago","28.90","22.00","113.60",214,"Flood","Koeppen-D","Temperate","Grassland","30.00","16.50","E","Winter",4554608,"61330367.52","2.00"
"usa_152","2024-05-31","USA","New York","33.00","95.00","170.20",162,"None","Koeppen-C","Temperate","Desert","37.80","25.40","NW","Spring",4894003,"24474370.86","5.00"
"usa_1520","2024-02-27","USA","Chicago","29.60","11.00","77.00",233,"None","Koeppen-C","Temperate","Forest","30.20","9.70","NW","Winter",2476568,"90458429.29","7.00"
"usa_1521","2024-02-28","USA","Chicago","19.40","84.00","0.90",463,"Heatwave","Koeppen-D","Temperate","Desert","23.60","9.40","N","Winter",6162820,"45114918.07","5.00"
"usa_1522","2024-02-29","USA","Chicago","-10.00","91.00","152.00",73,"None","Koeppen-B","Temperate","Desert","-5.50","40.00","NW","Winter",1480789,"57394312.39","7.00"
"usa_1523","2024-03-01","USA","Chicago","-2.70","97.00","162.10",154,"None","Koeppen-B","Temperate","Grassland","2.20","21.70","SW","Spring",6601130,"68023444.13","6.00"
"usa_1524","2024-03-02","USA","Chicago","6.10","64.00","108.70",232,"None","Koeppen-D","Temperate","Forest","9.30","12.00","S","Spring",3279020,"76282316.95","2.00"
"usa_1525","2024-03-03","USA","Chicago","41.30","67.00","21.10",159,"None","Koeppen-A","Temperate","Forest","44.60","7.80","E","Spring",6142164,"53992763.20","2.00"
"usa_1526","2024-03-04","USA","Chicago","13.50","77.00","28.60",225,"None","Koeppen-D","Temperate","Wetland","17.40","29.40","NE","Spring",5422808,"25712331.48","4.00"
"usa_1527","2024-03-05","USA","Chicago","38.10","69.00","79.00",315,"None","Koeppen-D","Temperate","Forest","41.60","14.30","N","Spring",1208263,"83882066.60","5.00"
"usa_1528","2024-03-06","USA","Chicago","0.20","17.00","101.10",301,"None","Koeppen-B","Temperate","Forest","1.10","16.60","NW","Spring",3749034,"33447325.64","6.00"
"usa_1529","2024-03-07","USA","Chicago","25.60","40.00","181.60",228,"None","Koeppen-C","Temperate","Wetland","27.60","23.30","S","Spring",5070831,"94293244.38","6.00"
"usa_153","2024-06-01","USA","New York","-8.50","28.00","24.90",450,"None","Koeppen-B","Temperate","Desert","-7.10","10.90","NE","Summer",4521322,"94751908.06","6.00"
"usa_1530","2024-03-08","USA","Chicago","3.00","11.00","82.00",228,"None","Koeppen-D","Temperate","Forest","3.50","24.30","SW","Spring",8766448,"81555220.23","6.00"
"usa_1531","2024-03-09","USA","Chicago","18.60","42.00","185.50",217,"None","Koeppen-C","Temperate","Tundra","20.70","17.10","NW","Spring",7863018,"43046513.46","9.00"
"usa_1532","2024-03-10","USA","Chicago","21.90","83.00","181.70",34,"Flood","Koeppen-B","Temperate","Tundra","26.00","28.20","W","Spring",3059346,"84210628.59","7.00"
"usa_1533","2024-03-11","USA","Chicago","0.20","78.00","141.30",455,"Flood","Koeppen-C","Temperate","Tundra","4.10","36.00","SE","Spring",4332697,"36535582.32","4.00"
"usa_1534","2024-03-12","USA","Chicago","9.70","14.00","96.70",198,"None","Koeppen-A","Temperate","Tundra","10.40","1.30","NW","Spring",734066,"84410341.20","8.00"
"usa_1535","2024-03-13","USA","Chicago","41.50","63.00","45.70",278,"None","Koeppen-C","Temperate","Desert","44.60","2.10","SW","Spring",7538512,"95852523.05","10.00"
"usa_1536","2024-03-14","USA","Chicago","21.30","98.00","147.40",294,"None","Koeppen-C","Temperate","Forest","26.20","12.40","NW","Spring",8863480,"62262238.45","8.00"
"usa_1537","2024-03-15","USA","Chicago","10.10","12.00","196.60",215,"Drought","Koeppen-C","Temperate","Desert","10.70","34.80","NE","Spring",2642139,"59574532.81","2.00"
"usa_1538","2024-03-16","USA","Chicago","26.00","71.00","40.20",130,"None","Koeppen-C","Temperate","Grassland","29.60","10.60","SW","Spring",1419543,"69211189.87","9.00"
"usa_1539","2024-03-17","USA","Chicago","42.70","11.00","73.90",230,"None","Koeppen-D","Temperate","Desert","43.20","14.90","S","Spring",480061,"35173541.11","7.00"
"usa_154","2024-06-02","USA","New York","43.00","65.00","91.10",445,"None","Koeppen-B","Temperate","Wetland","46.20","36.10","S","Summer",6049823,"82313031.49","10.00"
"usa_1540","2024-03-18","USA","Chicago","10.20","29.00","160.00",278,"None","Koeppen-B","Temperate","Desert","11.60","37.20","E","Spring",5925791,"34042904.85","6.00"
"usa_1541","2024-03-19","USA","Chicago","0.30","72.00","15.20",464,"None","Koeppen-C","Temperate","Desert","3.90","36.60","W","Spring",6289173,"6006277.42","5.00"
"usa_1542","2024-03-20","USA","Chicago","5.30","40.00","117.80",66,"None","Koeppen-B","Temperate","Grassland","7.30","0.20","W","Spring",6339477,"55938204.67","4.00"
"usa_1543","2024-03-21","USA","Chicago","5.70","53.00","4.40",497,"None","Koeppen-A","Temperate","Grassland","8.40","18.10","NE","Spring",6297941,"25674381.19","9.00"
"usa_1544","2024-03-22","USA","Chicago","8.60","69.00","59.60",409,"None","Koeppen-D","Temperate","Desert","12.10","9.40","SE","Spring",8632309,"36309224.74","9.00"
"usa_1545","2024-03-23","USA","Chicago","22.30","34.00","103.30",45,"None","Koeppen-C","Temperate","Desert","24.00","16.90","E","Spring",1262521,"98773869.70","1.00"
"usa_1546","2024-03-24","USA","Chicago","10.40","98.00","116.80",344,"None","Koeppen-B","Temperate","Grassland","15.30","22.20","S","Spring",5153880,"25103891.79","3.00"
"usa_1547","2024-03-25","USA","Chicago","14.10","71.00","197.70",476,"Flood","Koeppen-B","Temperate","Tundra","17.60","31.20","E","Spring",5075892,"80391581.69","3.00"
"usa_1548","2024-03-26","USA","Chicago","9.80","38.00","156.80",308,"None","Koeppen-A","Temperate","Forest","11.70","26.20","N","Spring",6760618,"23628355.05","3.00"
"usa_1549","2024-03-27","USA","Chicago","5.10","61.00","192.20",385,"None","Koeppen-A","Temperate","Grassland","8.20","2.70","S","Spring",4449802,"21001477.40","9.00"
"usa_155","2024-06-03","USA","New York","36.40","68.00","114.80",169,"None","Koeppen-C","Temperate","Grassland","39.80","21.40","W","Summer",3406983,"7112153.28","4.00"
"usa_1550","2024-03-28","USA","Chicago","-2.70","58.00","39.70",332,"None","Koeppen-D","Temperate","Grassland","0.20","9.90","SE","Spring",6844418,"7675264.20","6.00"
"usa_1551","2024-03-29","USA","Chicago","24.40","47.00","79.80",140,"Heatwave","Koeppen-B","Temperate","Wetland","26.80","26.60","SE","Spring",3881126,"55135832.68","9.00"
"usa_1552","2024-03-30","USA","Chicago","27.20","99.00","191.00",305,"None","Koeppen-B","Temperate","Tundra","32.10","24.60","NE","Spring",3758052,"79345094.43","10.00"
"usa_1553","2024-03-31","USA","Chicago","18.20","44.00","185.20",132,"None","Koeppen-A","Temperate","Wetland","20.40","34.00","N","Spring",8883780,"85363337.27","10.00"
"usa_1554","2024-04-01","USA","Chicago","13.20","30.00","187.10",318,"None","Koeppen-A","Temperate","Desert","14.70","29.70","SW","Spring",2234939,"77241435.06","7.00"
"usa_1555","2024-04-02","USA","Chicago","-1.60","22.00","93.40",159,"None","Koeppen-B","Temperate","Grassland","-0.50","23.80","SW","Spring",5296229,"51935524.01","2.00"
"usa_1556","2024-04-03","USA","Chicago","18.00","89.00","123.80",225,"None","Koeppen-B","Temperate","Forest","22.40","19.50","SE","Spring",6756938,"47627960.77","4.00"
"usa_1557","2024-04-04","USA","Chicago","-3.60","20.00","108.40",440,"None","Koeppen-C","Temperate","Tundra","-2.60","29.30","W","Spring",66517,"36619552.45","6.00"
"usa_1558","2024-04-05","USA","Chicago","42.30","39.00","140.10",475,"None","Koeppen-A","Temperate","Grassland","44.20","4.40","NW","Spring",4957774,"73048563.43","2.00"
"usa_1559","2024-04-06","USA","Chicago","10.10","64.00","81.80",124,"Heatwave","Koeppen-A","Temperate","Tundra","13.30","14.70","N","Spring",2743731,"23200051.88","5.00"
"usa_156","2024-06-04","USA","New York","33.20","54.00","145.60",420,"Hurricane","Koeppen-D","Temperate","Desert","35.90","8.00","E","Summer",8200167,"85797032.61","2.00"
"usa_1560","2024-04-07","USA","Chicago","-1.70","100.00","194.30",97,"None","Koeppen-B","Temperate","Forest","3.30","36.90","SW","Spring",238097,"39481745.01","3.00"
"usa_1561","2024-04-08","USA","Chicago","24.10","81.00","64.80",223,"None","Koeppen-C","Temperate","Wetland","28.20","8.90","NW","Spring",2565503,"6932951.10","1.00"
"usa_1562","2024-04-09","USA","Chicago","5.40","87.00","139.00",37,"None","Koeppen-D","Temperate","Tundra","9.80","18.60","SE","Spring",8880098,"36991104.88","8.00"
"usa_1563","2024-04-10","USA","Chicago","2.00","57.00","168.20",270,"None","Koeppen-C","Temperate","Forest","4.80","34.60","SE","Spring",5974822,"83572214.40","10.00"
"usa_1564","2024-04-11","USA","Chicago","35.80","33.00","27.20",491,"None","Koeppen-B","Temperate","Forest","37.40","36.90","N","Spring",4262535,"17804088.55","1.00"
"usa_1565","2024-04-12","USA","Chicago","6.60","69.00","95.50",498,"None","Koeppen-C","Temperate","Forest","10.10","20.10","N","Spring",91455,"90902076.03","6.00"
"usa_1566","2024-04-13","USA","Chicago","25.40","62.00","146.50",252,"None","Koeppen-C","Temperate","Desert","28.50","3.00","E","Spring",8086318,"45466208.62","4.00"
"usa_1567","2024-04-14","USA","Chicago","41.10","56.00","99.20",431,"Drought","Koeppen-B","Temperate","Tundra","43.90","5.10","W","Spring",402115,"4473019.29","1.00"
"usa_1568","2024-04-15","USA","Chicago","0.30","15.00","26.10",172,"None","Koeppen-A","Temperate","Forest","1.10","19.70","NE","Spring",9595316,"9481287.57","1.00"
"usa_1569","2024-04-16","USA","Chicago","-9.00","80.00","122.40",384,"None","Koeppen-C","Temperate","Desert","-5.00","33.20","W","Spring",1378221,"25924096.11","5.00"
"usa_157","2024-06-05","USA","New York","0.60","61.00","18.50",143,"None","Koeppen-C","Temperate","Desert","3.70","10.60","NE","Summer",9323908,"48132619.81","7.00"
"usa_1570","2024-04-17","USA","Chicago","32.40","77.00","68.80",335,"None","Koeppen-A","Temperate","Wetland","36.20","34.00","NE","Spring",9960195,"5267336.01","4.00"
"usa_1571","2024-04-18","USA","Chicago","18.20","33.00","18.40",90,"None","Koeppen-B","Temperate","Tundra","19.80","39.20","E","Spring",4168197,"210649.17","7.00"
"usa_1572","2024-04-19","USA","Chicago","8.30","83.00","116.90",313,"Flood","Koeppen-C","Temperate","Desert","12.50","16.20","S","Spring",9107618,"14886333.61","2.00"
"usa_1573","2024-04-20","USA","Chicago","-5.70","91.00","137.80",439,"None","Koeppen-D","Temperate","Forest","-1.20","18.10","S","Spring",6894315,"81939331.68","1.00"
"usa_1574","2024-04-21","USA","Chicago","43.80","84.00","93.60",78,"None","Koeppen-D","Temperate","Desert","48.00","39.70","NW","Spring",9515140,"76385719.55","5.00"
"usa_1575","2024-04-22","USA","Chicago","19.70","57.00","56.90",332,"None","Koeppen-D","Temperate","Tundra","22.60","14.20","NW","Spring",526624,"2306959.01","1.00"
"usa_1576","2024-04-23","USA","Chicago","37.20","29.00","192.10",418,"None","Koeppen-D","Temperate","Grassland","38.70","17.80","SW","Spring",3100123,"65707108.43","3.00"
"usa_1577","2024-04-24","USA","Chicago","18.10","89.00","50.80",429,"None","Koeppen-C","Temperate","Forest","22.60","36.90","N","Spring",4323786,"89798237.90","9.00"
"usa_1578","2024-04-25","USA","Chicago","32.60","12.00","40.90",443,"None","Koeppen-C","Temperate","Tundra","33.20","19.60","E","Spring",4922303,"83671413.74","9.00"
"usa_1579","2024-04-26","USA","Chicago","43.20","32.00","76.50",443,"None","Koeppen-D","Temperate","Tundra","44.80","3.40","SE","Spring",7252906,"45430294.09","9.00"
"usa_158","2024-06-06","USA","New York","15.70","69.00","48.40",344,"None","Koeppen-A","Temperate","Wetland","19.10","24.00","S","Summer",6052303,"37563843.05","6.00"
"usa_1580","2024-04-27","USA","Chicago","21.10","23.00","3.90",306,"None","Koeppen-C","Temperate","Grassland","22.20","19.90","E","Spring",2196944,"85251471.37","1.00"
"usa_1581","2024-04-28","USA","Chicago","36.30","11.00","93.30",368,"None","Koeppen-C","Temperate","Tundra","36.80","32.00","E","Spring",7315333,"37991548.01","8.00"
"usa_1582","2024-04-29","USA","Chicago","13.20","27.00","163.60",265,"None","Koeppen-A","Temperate","Wetland","14.50","17.80","SW","Spring",6426884,"33019458.58","7.00"
"usa_1583","2024-04-30","USA","Chicago","4.40","98.00","170.70",167,"None","Koeppen-D","Temperate","Wetland","9.30","29.70","SE","Spring",6082324,"83649785.07","1.00"
"usa_1584","2024-05-01","USA","Chicago","2.50","19.00","133.20",421,"None","Koeppen-D","Temperate","Wetland","3.50","22.00","N","Spring",1001306,"12741000.79","1.00"
"usa_1585","2024-05-02","USA","Chicago","-10.00","87.00","142.30",418,"None","Koeppen-A","Temperate","Forest","-5.60","36.20","NE","Spring",3992416,"88333775.18","2.00"
"usa_1586","2024-05-03","USA","Chicago","41.50","13.00","128.40",27,"None","Koeppen-B","Temperate","Tundra","42.10","31.20","SE","Spring",4196252,"20416216.85","1.00"
"usa_1587","2024-05-04","USA","Chicago","14.70","77.00","56.70",492,"Drought","Koeppen-D","Temperate","Forest","18.60","38.10","N","Spring",8810877,"39745736.85","3.00"
"usa_1588","2024-05-05","USA","Chicago","26.50","70.00","53.50",51,"Flood","Koeppen-A","Temperate","Desert","30.00","26.60","S","Spring",8746386,"32776509.03","2.00"
"usa_1589","2024-05-06","USA","Chicago","-0.80","99.00","156.10",442,"None","Koeppen-C","Temperate","Desert","4.20","17.80","NW","Spring",4633051,"64245229.85","7.00"
"usa_159","2024-06-07","USA","New York","21.60","42.00","150.50",491,"None","Koeppen-A","Temperate","Tundra","23.70","31.30","NE","Summer",8407527,"59404689.26","1.00"
"usa_1590","2024-05-07","USA","Chicago","30.60","59.00","51.90",19,"Flood","Koeppen-C","Temperate","Wetland","33.60","29.90","SE","Spring",8490093,"37769486.80","1.00"
"usa_1591","2024-05-08","USA","Chicago","44.70","89.00","172.50",332,"None","Koeppen-C","Temperate","Grassland","49.20","38.00","N","Spring",2821779,"76528012.07","2.00"
"usa_1592","2024-05-09","USA","Chicago","25.50","58.00","89.20",159,"None","Koeppen-D","Temperate","Wetland","28.40","9.00","W","Spring",161230,"56679583.50","8.00"
"usa_1593","2024-05-10","USA","Chicago","43.10","64.00","77.50",346,"None","Koeppen-A","Temperate","Wetland","46.30","10.00","NW","Spring",2156884,"6780988.95","2.00"
"usa_1594","2024-05-11","USA","Chicago","15.30","25.00","196.40",61,"None","Koeppen-C","Temperate","Grassland","16.60","1.60","SW","Spring",4615191,"91144744.10","7.00"
"usa_1595","2024-05-12","USA","Chicago","42.50","35.00","170.30",167,"None","Koeppen-B","Temperate","Wetland","44.20","39.40","SE","Spring",3506959,"91815724.93","2.00"
"usa_1596","2024-05-13","USA","Chicago","27.50","74.00","173.00",402,"Drought","Koeppen-C","Temperate","Grassland","31.20","11.70","SW","Spring",8750827,"32141265.15","2.00"
"usa_1597","2024-05-14","USA","Chicago","37.20","46.00","80.80",349,"None","Koeppen-C","Temperate","Desert","39.50","13.90","SE","Spring",5125135,"26411183.95","4.00"
"usa_1598","2024-05-15","USA","Chicago","-8.30","40.00","151.10",93,"None","Koeppen-C","Temperate","Tundra","-6.30","34.40","W","Spring",4803596,"13755933.79","10.00"
"usa_1599","2024-05-16","USA","Chicago","-1.10","18.00","64.30",188,"Hurricane","Koeppen-D","Temperate","Wetland","-0.20","6.00","SW","Spring",6572656,"55167949.32","7.00"
"usa_16","2024-01-16","USA","New York","19.80","89.00","3.10",487,"Hurricane","Koeppen-C","Temperate","Desert","24.20","35.20","N","Winter",407847,"27744329.76","5.00"
"usa_160","2024-06-08","USA","New York","9.00","35.00","176.60",373,"None","Koeppen-A","Temperate","Grassland","10.80","17.80","SE","Summer",4481382,"4489676.24","10.00"
"usa_1600","2024-05-17","USA","Chicago","34.00","26.00","40.50",238,"None","Koeppen-A","Temperate","Grassland","35.30","2.50","E","Spring",5415714,"32032240.14","3.00"
"usa_1601","2024-05-18","USA","Chicago","42.10","91.00","12.90",173,"None","Koeppen-C","Temperate","Desert","46.60","9.80","S","Spring",3209681,"31573017.14","8.00"
"usa_1602","2024-05-19","USA","Chicago","41.10","31.00","167.70",335,"None","Koeppen-D","Temperate","Tundra","42.60","17.30","NE","Spring",8187895,"56493149.06","8.00"
"usa_1603","2024-05-20","USA","Chicago","10.60","43.00","184.70",286,"Drought","Koeppen-B","Temperate","Desert","12.80","12.80","W","Spring",7923015,"10287018.73","3.00"
"usa_1604","2024-05-21","USA","Chicago","-3.00","24.00","186.50",298,"Heatwave","Koeppen-B","Temperate","Desert","-1.80","11.90","NW","Spring",5926003,"86919659.44","2.00"
"usa_1605","2024-05-22","USA","Chicago","24.10","49.00","155.20",203,"None","Koeppen-A","Temperate","Grassland","26.60","16.10","E","Spring",4011966,"68599774.38","1.00"
"usa_1606","2024-05-23","USA","Chicago","25.10","36.00","138.60",89,"Heatwave","Koeppen-A","Temperate","Grassland","26.90","16.00","W","Spring",2731083,"61592784.22","6.00"
"usa_1607","2024-05-24","USA","Chicago","36.70","99.00","180.00",497,"None","Koeppen-A","Temperate","Grassland","41.70","33.00","N","Spring",6952159,"44763745.46","5.00"
"usa_1608","2024-05-25","USA","Chicago","-6.50","18.00","179.40",332,"None","Koeppen-D","Temperate","Desert","-5.60","25.50","SW","Spring",8532459,"53989185.64","2.00"
"usa_1609","2024-05-26","USA","Chicago","43.50","67.00","53.00",294,"None","Koeppen-D","Temperate","Forest","46.90","5.40","SE","Spring",2101785,"8437128.85","7.00"
"usa_161","2024-06-09","USA","New York","3.60","31.00","33.90",18,"Heatwave","Koeppen-C","Temperate","Forest","5.20","0.50","W","Summer",3677114,"77410359.69","8.00"
